INCIDENT_NUMBER,SHOOTING_TYPE,INCIDENT_DATE,INCIDENT_YEAR,INCIDENT_LOCATION,CITY,STATE,ZIP,REPORTING_DISTRICT,GEO_LOCATION,HANDLING_UNIT_ID,HANDLING_UNIT_NAME,HIT_SHOOTING,NON_HIT_SHOOTING,ANIMAL_SHOOTING,OTHER_SHOOTING,UNINTENTIONAL_DISCHARGE,WARNING_SHOT,APPROX_LATITUDE,APPROX_LONGITUDE,ObjectId
1000058,3,2011/06/13 09:50:00+00,2011,1400 W. 154TH STREET,COMPTON,CA,90220,2832,"1400 W. 154TH STREET
COMPTON, CA 90220
(33.892868, -118.246119)",COM,COMPTON STN,,,1,,,,33.892868,-118.246119,307
1000017,3,2010/01/20 21:50:00+00,2010,24900 MAGIC MOUNTAIN PARKWAY,VALENCIA,CA,91355,645,"24900 MAGIC MOUNTAIN PARKWAY
VALENCIA, CA 91355
(34.421183, -118.567047)",SCV,SANTA CLARITA VALLEY STN,,,1,,,,34.421183,-118.567047,308
1000225,5,2013/04/05 11:45:00+00,2013,8500 DUMOND DRIVE,FONTANA,CA,92335,3499,"8500 DUMOND DRIVE
FONTANA, CA 92335
(34.099436, -117.406368)",MCB,MAJOR CRIMES BUREAU,,,,,1,,34.099436,-117.406368,309
1000439,1,2013/04/29 10:20:00+00,2013,500 FAIR VIEW AVENUE,LOS ANGELES,CA,90022,286,"500 FAIR VIEW AVENUE
LOS ANGELES, CA 90022
(34.053313, -118.220551)",ELA,EAST LA STN,1,,,,,,34.053313,-118.220551,310
1000352,1,2011/05/24 06:44:00+00,2011,2000 EAST 76TH STREET,LOS ANGELES,CA,90001,2173,"2000 EAST 76TH STREET
LOS ANGELES, CA 90001
(33.971921, -118.236815)",CEN,CENTURY STN,1,,,,,,33.971921,-118.236815,311
1000162,3,2015/05/30 20:25:00+00,2015,15600 S. FRAILEY AVENUE,EAST RANCHO DOMINGUEZ,CA,90221,2852,"15600 S. FRAILEY AVENUE
EAST RANCHO DOMINGUEZ, CA 90221
(33.891571, -118.190918)",COM,COMPTON STN,,,1,,,,33.891571,-118.190918,312
1000384,1,2012/02/22 21:38:00+00,2012,6500 ROSEMEAD BLVD,PICO RIVERA,CA,90660,1515,"6500 ROSEMEAD BLVD
PICO RIVERA, CA 90660
(33.986923, -118.094032)",PRV,PICO RIVERA STN,1,,,,,,33.986923,-118.094032,313
1001117,5,2017/05/15 12:15:00+00,2017,14400 ERWIN STREET,VAN NUYS,CA,91401,4481,"14400 ERWIN STREET
VAN NUYS, CA 91401
(34.183204, -118.448711)",WST,COURT SERVICES WEST,,,,,1,,34.183204,-118.448711,314
1000335,1,2011/01/11 19:17:00+00,2011,600 N. BRANNICK AVENUE,LOS ANGELES,CA,90063,275,"600 N. BRANNICK AVENUE
LOS ANGELES, CA 90063
(34.04343, -118.177967)",ELA,EAST LA STN,1,,,,,,34.04343,-118.177967,315
1001483,5,2018/05/02 18:10:00+00,2018,29300 THE OLD ROAD,CASTAIC,CA,91384,629,"29300 THE OLD ROAD
CASTAIC, CA 91384
(34.448738, -118.613118)",SO,PITCHESS SOUTH FACILITY,,,,,1,,34.448738,-118.613118,316
1000261,5,2014/10/16 03:45:00+00,2014,6200 WINNETKA AVENUE,WOODLAND HILLS,CA,91371,8751,"6200 WINNETKA AVENUE
WOODLAND HILLS, CA 91371
(34.182957, -118.570951)",CSD,COURT SERVICES DIV HQ,,,,,1,,34.182957,-118.570951,317
1001645,1,2019/03/14 22:31:00+00,2019,7600 SEVILLE AVENUE,WALNUT PARK,CA,90255,2178,"7600 SEVILLE AVENUE
WALNUT PARK, CA 90255
(33.970539, -118.222421)",CEN,CENTURY STN,1,,,,,,33.970539,-118.222421,318
1000150,3,2014/10/13 22:50:00+00,2014,PLACERITA CANYON ROAD AND SIERRA HIGHWAY,SANTA CLARITA,CA,91321,652,"PLACERITA CANYON ROAD AND SIERRA HIGHWAY
SANTA CLARITA, CA 91321
(34.3780669987782, -118.49419999375016)",SCV,SANTA CLARITA VALLEY STN,,,1,,,,34.378066998778202,-118.494199993750161,319
1000103,3,2012/10/11 06:45:00+00,2012,3900 HAMPSTEAD ROAD,LA CANADA FLINTRIDGE,CA,91011,1264,"3900 HAMPSTEAD ROAD
LA CANADA FLINTRIDGE, CA 91011
(34.186374, -118.199375)",CVS,CRESCENTA VALLEY STATION,,,1,,,,34.186374,-118.199375,320
1000500,1,2014/10/08 00:58:00+00,2014,OLYMPIC BLVD AND  FRASER AVENUE,EAST LOS ANGELES,CA,90022,284,"OLYMPIC BLVD AND FRASER AVENUE
EAST LOS ANGELES, CA 90022
(34.017217983073046, -118.16292001415275)",ELA,EAST LA STN,1,,,,,,34.017217983073048,-118.162920014152743,321
1002198,1,2021/12/29 12:59:00+00,2021,2600 EAST DOMINGUEZ STREET,CARSON,CA,90810,1622,"2600 EAST DOMINGUEZ STREET
CARSON, CA 90810
(33.83921, -118.21837)",CSN,CARSON STN,1,,,,,,33.83921,-118.21837,322
1000382,1,2012/02/08 08:14:00+00,2012,1400 NORTH PEARL STREET,COMPTON,CA,90221,2824,"1400 NORTH PEARL STREET
COMPTON, CA 90221
(33.905226, -118.214631)",MCB,MAJOR CRIMES BUREAU,1,,,,,,33.905226,-118.214631,323
1000182,3,2013/07/15 09:50:00+00,2013,36500 DUNFORD AVENUE,LITTLEROCK,CA,93543,2614,"36500 DUNFORD AVENUE
LITTLEROCK, CA 93543
(34.545196, -117.972494)",PLM,PALMDALE STN,,,1,,,,34.545196,-117.972494,324
1000137,3,2013/10/12 14:40:00+00,2013,EXPOSITION BOULEVARD AND NORMANDIE AVENUE,LOS ANGELES,CA,90062,6893,"EXPOSITION BOULEVARD AND NORMANDIE AVENUE
LOS ANGELES, CA 90062
(34.01837599628391, -118.30016699246896)",TSB,TRANSIT SERVICES BUREAU,,,1,,,,34.018375996283905,-118.300166992468956,325
1000487,1,2014/05/24 01:50:00+00,2014,8400 SUNSET BLVD,WEST HOLLYWOOD,CA,90069,987,"8400 SUNSET BLVD
WEST HOLLYWOOD, CA 90069
(34.095248, -118.372652)",WHD,WEST HOLLYWOOD STN,1,,,,,,34.095248,-118.372652,326
1001442,5,2018/03/30 11:30:00+00,2018,"2500 HARBOR BOULEVARD, #4",VENTURA,CA,93001,,"2500 HARBOR BOULEVARD, #4
VENTURA, CA 93001
(34.2618, -119.264411)",NCF,NORTH CO. CORRECTL FAC,,,,,1,,34.2618,-119.264411,327
1000498,1,2014/09/17 22:49:00+00,2014,COMPTON BOULEVARD AND PAULSON AVENUE,COMPTON,CA,90220,2814,"COMPTON BOULEVARD AND PAULSON AVENUE
COMPTON, CA 90220
(33.8959089820034, -118.23563101878302)",OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,33.895908982003395,-118.235631018783019,328
1000266,5,2014/11/23 07:45:00+00,2014,15600 KERVIN AVENUE,PARAMOUNT,CA,90723,1369,"15600 KERVIN AVENUE
PARAMOUNT, CA 90723
(33.891918, -118.145797)",LKD,LAKEWOOD STN,,,,,1,,33.891918,-118.145797,329
1002195,1,2021/11/21 13:59:00+00,2021,11600 WILLOWBROOK AVENUE,LOS ANGELES,CA,90059,6064,"11600 WILLOWBROOK AVENUE
LOS ANGELES, CA 90059
(33.92803, -118.23679)",TSB,TRANSIT SERVICES BUREAU,1,,,,,,33.92803,-118.23679,330
1001118,3,2017/05/17 18:30:00+00,2017,WEST AV K-12 AND GADSDEN AV,LANCASTER,CA,93534,1125,"WEST AV K-12 AND GADSDEN AV
LANCASTER, CA 93534
(34.665421, -118.144029)",LCS,LANCASTER STN,,,1,,,,34.665421,-118.144029,331
1001332,3,2017/12/06 16:47:00+00,2017,2300 LIGHTCAP STREET,LANCASTER,CA,93535,1137,"2300 LIGHTCAP STREET
LANCASTER, CA 93535
(34.696959, -118.094664)",LCS,LANCASTER STN,,,1,,,,34.696959,-118.094664,332
1000510,1,2014/12/31 17:00:00+00,2014,100 WEST COMPTON BLVD,COMPTON,CA,90220,2814,"100 WEST COMPTON BLVD
COMPTON, CA 90220
(33.895891, -118.224837)",COM,COMPTON STN,1,,,,,,33.895891,-118.224837,333
1000063,3,2011/09/06 20:30:00+00,2011,200 E. 76TH PLACE,LOS ANGELES,CA,90003,299,"200 E. 76TH PLACE
LOS ANGELES, CA 90003
(33.970462, -118.271625)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,33.970462,-118.271625,334
1000913,5,2016/10/28 22:45:00+00,2016,6100 MCNEES AVENUE,WHITTIER,CA,90606,1575,"6100 MCNEES AVENUE
WHITTIER, CA 90606
(33.991202, -118.066915)",PRV,PICO RIVERA STN,,,,,1,,33.991202,-118.066915,335
1001547,1,2018/08/10 13:42:00+00,2018,5100 N. CLARK AVENUE,LAKEWOOD,CA,90712,1321,"5100 N. CLARK AVENUE
LAKEWOOD, CA 90712
(33.853606, -118.133745)",LKD,LAKEWOOD STN,1,,,,,,33.853606,-118.133745,336
1001623,1,2018/10/07 06:50:00+00,2018,2100 NORTH LONG BEACH BLVD,COMPTON,CA,90221,2823,"2100 NORTH LONG BEACH BLVD
COMPTON, CA 90221
(33.903536, -118.208442)",COM,COMPTON STN,1,,,,,,33.903536,-118.208442,337
1000406,1,2012/06/21 12:00:00+00,2012,11500 ATLANTIC BLVD,LYNWOOD,CA,90262,2114,"11500 ATLANTIC BLVD
LYNWOOD, CA 90262
(33.920226, -118.187786)",CEN,CENTURY STN,1,,,,,,33.920226,-118.187786,338
1000590,3,2015/11/01 01:45:00+00,2015,1900 ALCOR ST.,LOMITA,CA,90717,1712,"1900 ALCOR ST.
LOMITA, CA 90717
(33.796467, -118.312201)",LMT,LOMITA STN,,,1,,,,33.796467,-118.312201,339
1001482,5,2018/05/02 13:50:00+00,2018,11700 SOUTH ALAMEDA STREET,LYNWOOD,CA,90262,5700,"11700 SOUTH ALAMEDA STREET
LYNWOOD, CA 90262
(33.929877, -118.225651)",CRD,CENTURY REG DETEN FAC,,,,,1,,33.929877,-118.225651,340
1000045,3,2010/01/01 02:57:00+00,2010,1300 94TH STREET,LOS ANGELES,CA,90044,371,"1300 94TH STREET
LOS ANGELES, CA 90044
(33.950917, -118.298684)",LNX,LENNOX STATION,,,1,,,,33.950917,-118.298684,341
1001687,5,2019/05/23 12:10:00+00,2019,400 BAUCHET STREET,LOS ANGELES,CA,90012,,"400 BAUCHET STREET
LOS ANGELES, CA 90012
(34.059654, -118.232171)",MCJ,MEN'S CENTRAL JAIL,,,,,1,,34.059654,-118.232171,342
1002290,1,2022/06/05 13:30:00+00,2022,1800 WEST AVENUE J,LANCASTER,CA,93534,1125,"1800 WEST AVENUE J
LANCASTER, CA 93534
(34.69005, -118.16315)",LCS,LANCASTER STN,1,,,,,,34.69005,-118.16315,343
1000336,1,2011/01/08 00:47:00+00,2011,8000 WADSWORTH AVENUE,LOS ANGELES,CA,90001,2199,"8000 WADSWORTH AVENUE
LOS ANGELES, CA 90001
(33.966244, -118.25858)",CEN,CENTURY STN,1,,,,,,33.966244,-118.25858,344
1001709,2,2019/06/06 19:30:00+00,2019,13100 SOUTH SAN PEDRO STREET,LOS ANGELES,CA,90061,2141,"13100 SOUTH SAN PEDRO STREET
LOS ANGELES, CA 90061
(33.913832, -118.269619)",CEN,CENTURY STN,,1,,,,,33.913832,-118.269619,345
1001887,1,2020/03/01 14:29:00+00,2020,23700 MAGIC MOUNTAIN PARKWAY,SANTA CLARITA,CA,91355,620,"23700 MAGIC MOUNTAIN PARKWAY
SANTA CLARITA, CA 91355
(34.416365, -118.551249)",SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.416365,-118.551249,346
1000512,1,2015/01/24 20:54:00+00,2015,3900 DENNISON STREET,LOS ANGELES,CA,90022,278,"3900 DENNISON STREET
LOS ANGELES, CA 90022
(34.020610940236864, -118.19119472488843)",OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,34.020610940236862,-118.191194724888428,347
1000129,3,2013/06/05 05:45:00+00,2013,1300 E. 91ST STREET,LOS ANGELES,CA,90002,2100,"1300 E. 91ST STREET
LOS ANGELES, CA 90002
(33.954309, -118.251601)",CEN,CENTURY STN,,,1,,,,33.954309,-118.251601,348
1000011,3,2011/04/15 22:00:00+00,2011,44600 OVERLAND DRIVE,LANCASTER,CA,93536,1127,"44600 OVERLAND DRIVE
LANCASTER, CA 93536
(34.693576, -118.179303)",LCS,LANCASTER STN,,,1,,,,34.693576,-118.179303,349
1000236,5,2013/10/31 23:30:00+00,2013,ATLANTIC AVENUE AND PIXLEY STREET,COMPTON,CA,90221,1399,"ATLANTIC AVENUE AND PIXLEY STREET
COMPTON, CA 90221
(33.90191099409165, -118.19387900646787)",LKD,LAKEWOOD STN,,,,,1,,33.901910994091651,-118.193879006467861,350
1000343,2,2011/03/01 12:50:00+00,2011,CITRUS AVENUE AND VALLEY BLVD,FONTANA,CA,92335,3499,"CITRUS AVENUE AND VALLEY BLVD
FONTANA, CA 92335
(34.070328, -117.453668)",MCB,MAJOR CRIMES BUREAU,,1,,,,,34.070328,-117.453668,351
1000175,3,2012/08/27 09:30:00+00,2012,MARKRIDGE ROAD AND RAMSDALE AVENUE,LA CRESCENTA,CA,91214,1285,"MARKRIDGE ROAD AND RAMSDALE AVENUE
LA CRESCENTA, CA 91214
(34.24250198582083, -118.2441400116505)",CVS,CRESCENTA VALLEY STATION,,,1,,,,34.242501985820827,-118.244140011650506,352
1001907,1,2020/04/19 16:19:00+00,2020,1100 WEST AVENUE I,LANCASTER,CA,93534,1121,"1100 WEST AVENUE I
LANCASTER, CA 93534
(34.70471, -118.149444)",LCS,LANCASTER STN,1,,,,,,34.70471,-118.149444,353
1000096,3,2012/08/15 19:20:00+00,2012,2100 KNOPF STREET,COMPTON,CA,90222,2137,"2100 KNOPF STREET
COMPTON, CA 90222
(33.912364, -118.234115)",CEN,CENTURY STN,,,1,,,,33.912364,-118.234115,354
1001321,1,2017/10/31 06:43:00+00,2017,ROSCOE BLVD AT WHITE OAK AVE.,RESEDA,CA,91335,8548,"ROSCOE BLVD AT WHITE OAK AVE.
RESEDA, CA 91335
(34.22095, -118.519733)",CSB,COUNTY SERVICES BUREAU,1,,,,,,34.22095,-118.519733,355
1002189,2,2021/10/09 19:07:00+00,2021,1800 WALNUT GROVE AVENUE,ROSEMEAD,CA,91770,535,"1800 WALNUT GROVE AVENUE
ROSEMEAD, CA 91770
(34.05029, -118.08475)",TEM,TEMPLE CITY STN,,1,,,,,34.05029,-118.08475,356
1000027,3,2010/06/08 17:15:00+00,2010,9200 BEACH STREET,LOS ANGELES,CA,90002,2172,"9200 BEACH STREET
LOS ANGELES, CA 90002
(33.953272, -118.241913)",CEN,CENTURY STN,,,1,,,,33.953272,-118.241913,357
1001867,5,2019/09/16 07:25:00+00,2019,"400 W. GLADSTONE STREET, #60",GLENDORA,CA,91740,,"400 W. GLADSTONE STREET, #60
GLENDORA, CA 91740
(34.113931, -117.871052)",MCJ,MEN'S CENTRAL JAIL,,,,,1,,34.113931,-117.871052,358
1002248,1,2022/04/09 11:45:00+00,2022,"3600 Workman Mill Road, Whittier 90601",,CA,,1571,"3600 Workman Mill Road, Whittier 90601, CA
(34.020633, -118.037417)",WST,COURT SERVICES WEST,1,,,,,,,,359
1002191,1,2021/10/23 22:34:00+00,2021,38200 PIONEER DRIVE,PALMDALE,CA,93552,2607,"38200 PIONEER DRIVE
PALMDALE, CA 93552
(34.5766, -118.01766)",PLM,PALMDALE STN,1,,,,,,34.5766,-118.01766,360
1000937,5,2016/12/09 22:15:00+00,2016,44000 SIERRA HIGHWAY,LANCASTER,CA,93534,1123,"44000 SIERRA HIGHWAY
LANCASTER, CA 93534
(34.684313, -118.134332)",LCS,LANCASTER STN,,,,,1,,34.684313,-118.134332,361
1000113,3,2013/02/23 17:15:00+00,2013,37300 BRIARWOOD COURT,PALMDALE,CA,93550,2611,"37300 BRIARWOOD COURT
PALMDALE, CA 93550
(34.560714, -118.118868)",PLM,PALMDALE STN,,,1,,,,34.560714,-118.118868,362
1000334,1,2010/12/21 17:50:00+00,2010,6800 AGAVE STREET,LANCASTER,CA,93536,1181,"6800 AGAVE STREET
LANCASTER, CA 93536
(34.647256, -118.25124)",LCS,LANCASTER STN,1,,,,,,34.647256,-118.25124,363
1000490,1,2014/06/25 17:05:00+00,2014,BEAR VALLEY ROAD AND  CENTRAL ROAD,APPLE VALLEY,CA,92308,3199,"BEAR VALLEY ROAD AND CENTRAL ROAD
APPLE VALLEY, CA 92308
(34.471554, -117.172646)",MCB,MAJOR CRIMES BUREAU,1,,,,,,34.471554,-117.172646,364
1002208,1,2022/03/13 18:06:00+00,2022,6900 JACK RABBIT WAY,PALMDALE,CA,93552,2607,"6900 JACK RABBIT WAY
PALMDALE, CA 93552
(34.56762, -118.00577)",PLM,PALMDALE STN,1,,,,,,34.56762,-118.00577,365
1001747,1,2019/08/02 09:29:00+00,2019,GARFIELD AVENUE AT CENTURY BOULEVARD,SOUTH GATE,CA,90280,1361,"GARFIELD AVENUE AT CENTURY BOULEVARD
SOUTH GATE, CA 90280
(33.914619, -118.168995)",LKD,LAKEWOOD STN,1,,,,,,33.914619,-118.168995,366
1000097,3,2012/08/20 21:25:00+00,2012,800 TAMAR DRIVE,LA PUENTE,CA,91746,1430,"800 TAMAR DRIVE
LA PUENTE, CA 91746
(34.049781, -117.974107)",IDT,INDUSTRY STN,,,1,,,,34.049781,-117.974107,367
1000659,1,2015/12/12 10:59:00+00,2015,12100 LONG BEACH BOULEVARD,LYNWOOD,CA,90262,2116,"12100 LONG BEACH BOULEVARD
LYNWOOD, CA 90262
(33.917008, -118.209419)",CEN,CENTURY STN,1,,,,,,33.917008,-118.209419,368
1000168,3,2015/05/02 19:35:00+00,2015,37000 ERIK COURT,PALMDALE,CA,93550,2603,"37000 ERIK COURT
PALMDALE, CA 93550
(34.554984, -118.101607)",PLM,PALMDALE STN,,,1,,,,34.554984,-118.101607,369
1000282,5,2015/07/02 16:00:00+00,2015,21600 E. VALLEY BOULEVARD,WALNUT,CA,91789,2901,"21600 E. VALLEY BOULEVARD
WALNUT, CA 91789
(34.02680473571542, -117.83564121409694)",NARCO,NARCOTICS BUREAU,,,,,1,,34.02680473571542,-117.835641214096942,370
1000489,1,2014/06/24 21:51:00+00,2014,POINSETTIA AVENUE AND PALMER STREET,COMPTON,CA,90221,2824,"POINSETTIA AVENUE AND PALMER STREET
COMPTON, CA 90221
(33.89835897549747, -118.2095000156428)",COM,COMPTON STN,1,,,,,,33.898358975497474,-118.209500015642799,371
1000807,3,2016/07/20 04:45:00+00,2016,8700 WEST AVENUE H,LANCASTER,CA,93536,1187,"8700 WEST AVENUE H
LANCASTER, CA 93536
(34.718287, -118.289441)",LCS,LANCASTER STN,,,1,,,,34.718287,-118.289441,372
1000005,3,2010/04/24 16:05:00+00,2010,14700 MYSTIC STREET,WHITTIER,CA,90604,493,"14700 MYSTIC STREET
WHITTIER, CA 90604
(33.931615, -118.01951)",NWK,NORWALK REGIONAL STN,,,1,,,,33.931615,-118.01951,373
1000399,1,2012/05/05 23:37:00+00,2012,39600 167TH STREET,PALMDALE,CA,93591,1197,"39600 167TH STREET
PALMDALE, CA 93591
(34.601522, -117.832055)",LCS,LANCASTER STN,1,,,,,,34.601522,-117.832055,374
1000158,3,2015/02/02 20:31:00+00,2015,10200 E. AVENUE S-8,LITTLEROCK,CA,93543,2619,"10200 E. AVENUE S-8
LITTLEROCK, CA 93543
(34.551993, -117.946578)",PLM,PALMDALE STN,,,1,,,,34.551993,-117.946578,375
1000657,5,2015/12/07 13:55:00+00,2015,8100 READING AVENUE,LOS ANGELES,CA,90045,6871,"8100 READING AVENUE
LOS ANGELES, CA 90045
(33.96354, -118.382133)",TBS,TRANSIT BUREAU SOUTH,,,,,1,,33.96354,-118.382133,376
1000364,1,2011/04/04 09:00:00+00,2011,1300 92ND STREET AND ZAMORA AVENUE,LOS ANGELES,CA,90002,2176,"1300 92ND STREET AND ZAMORA AVENUE
LOS ANGELES, CA 90002
(33.95317990369353, -118.2515651408193)",CEN,CENTURY STN,1,,,,,,33.953179903693531,-118.251565140819301,377
1000383,2,2012/02/11 04:30:00+00,2012,4100 MARIS AVENUE,PICO RIVERA,CA,90660,1510,"4100 MARIS AVENUE
PICO RIVERA, CA 90660
(34.014831, -118.080655)",PRV,PICO RIVERA STN,,1,,,,,34.014831,-118.080655,378
1000070,3,2011/11/17 22:10:00+00,2011,43600 SERENITY COURT,LANCASTER,CA,93535,1137,"43600 SERENITY COURT
LANCASTER, CA 93535
(34.675458, -118.085112)",LCS,LANCASTER STN,,,1,,,,34.675458,-118.085112,379
1001947,1,2020/08/07 01:08:00+00,2020,"1100 LOCATION #1 1107 S. HACIENDA BLVD, 
LOCATION #2 13361 CROSSROADS PARKWAY",HACIENDA HEIGHTS,CA,91745,1410,"1100 LOCATION #1 1107 S. HACIENDA BLVD, LOCATION #2 13361 CROSSROADS PARKWAY
HACIENDA HEIGHTS, CA 91745
(34.010588, -117.963152)",IND,INDUSTRY STN,1,,,,,,34.010588,-117.963152,380
1000452,1,2013/08/04 12:30:00+00,2013,ROSEMEAD BLVD AND SHENANDOAH AVE,PICO RIVERA,CA,90660,1513,"ROSEMEAD BLVD AND SHENANDOAH AVE
PICO RIVERA, CA 90660
(33.99861397860066, -118.08419000582316)",PRV,PICO RIVERA STN,1,,,,,,33.998613978600657,-118.084190005823167,381
1000591,5,2015/11/01 11:48:00+00,2015,500 SUZANNE ROAD,WALNUT,CA,91789,2915,"500 SUZANNE ROAD
WALNUT, CA 91789
(34.02459, -117.849248)",WAL,WALNUT/SAN DIMAS STN,,,,,1,,34.02459,-117.849248,382
1001768,1,2019/09/12 12:43:00+00,2019,25700 RYE CANYON ROAD,SANTA CLARITA,CA,91355,641,"25700 RYE CANYON ROAD
SANTA CLARITA, CA 91355
(34.431579, -118.587799)",SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.431579,-118.587799,383
1000152,3,2014/12/22 08:59:00+00,2014,3500 E. 53RD STREET,MAYWOOD,CA,90270,250,"3500 E. 53RD STREET
MAYWOOD, CA 90270
(33.99471417272218, -118.20331540608673)",ELA,EAST LA STN,,,1,,,,33.994714172722186,-118.203315406086727,384
1001622,1,2018/09/24 09:24:00+00,2018,700 WEST SPRUCE STREET,COMPTON,CA,90220,2814,"700 WEST SPRUCE STREET
COMPTON, CA 90220
(33.903341, -118.238035)",COM,COMPTON STN,1,,,,,,33.903341,-118.238035,385
1000190,5,2010/04/01 17:20:00+00,2010,15000 RINALDI STREET,MISSION HILLS,CA,91346,5699,"15000 RINALDI STREET
MISSION HILLS, CA 91346
(34.279014, -118.45996)",NCCF,NORTH COUNTY CORRECTIONAL FACILITY,,,,,1,,34.279014,-118.45996,386
1001933,1,2020/06/18 17:52:00+00,2020,400 WEST REDONDO BEACH BOULEVARD,GARDENA,CA,90248,2871,"400 WEST REDONDO BEACH BOULEVARD
GARDENA, CA 90248
(33.892744, -118.281673)",COM,COMPTON STN,1,,,,,,33.892744,-118.281673,387
1002190,1,2021/10/19 16:50:00+00,2021,2100 SAN GABRIEL BLVD,ROSEMEAD,CA,91770,532,"2100 SAN GABRIEL BLVD
ROSEMEAD, CA 91770
(34.05336, -118.09017)",TEM,TEMPLE CITY STN,1,,,,,,34.05336,-118.09017,388
1001581,5,2018/09/18 09:27:00+00,2018,1300 N. ALTADNA DRIVE,ALTADENA,CA,91001,777,"1300 N. ALTADNA DRIVE
ALTADENA, CA 91001
(34.169192, -118.098383)",ALD,ALTADENA STN,,,,,1,,34.169192,-118.098383,389
1000426,1,2012/11/10 22:18:00+00,2012,1900 EAST 122ND STREET,LOS ANGELES,CA,90222,2137,"1900 EAST 122ND STREET
LOS ANGELES, CA 90222
(33.921702, -118.23899)",CEN,CENTURY STN,1,,,,,,33.921702,-118.23899,390
1001846,3,2019/06/17 05:00:00+00,2019,ANGELES CREST HIGHWAY & HARTER LANE,LA CANADA - FLINTRIDGE,CA,91011,,"ANGELES CREST HIGHWAY & HARTER LANE
LA CANADA - FLINTRIDGE, CA 91011
(34.219602, -118.197237)",CRV,CRESCENTA VALLEY STN,,,1,,,,34.219602,-118.197237,391
1000436,1,2013/04/26 11:42:00+00,2013,11400 S VERMONT AVE,LOS ANGELES,CA,90044,378,"11400 S VERMONT AVE
LOS ANGELES, CA 90044
(33.930622, -118.291581)",SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.930622,-118.291581,392
1000264,5,2014/11/12 08:50:00+00,2014,43700 SIERRA HIGHWAY,LANCASTER,CA,93534,1123,"43700 SIERRA HIGHWAY
LANCASTER, CA 93534
(34.67705, -118.133203)",OSS,OPERATION SAFE STREETS BUREAU,,,,,1,,34.67705,-118.133203,393
1002010,1,2020/09/10 05:36:00+00,2020,500 SOUTH BRADFIELD,COMPTON,CA,90221,2846,"500 SOUTH BRADFIELD
COMPTON, CA 90221
(33.89152, -118.204295)",COM,COMPTON STN,1,,,,,,33.89152,-118.204295,394
1001888,1,2020/03/05 21:30:00+00,2020,southbound 5 freeway and eastbound 210 interchange,SYLMAR,CA,91342,2306,"southbound 5 freeway and eastbound 210 interchange
SYLMAR, CA 91342
(34.317447, -118.490264)",PLM,PALMDALE STN,1,,,,,,34.317447,-118.490264,395
1000463,1,2013/10/12 16:06:00+00,2013,FOSTER ROAD AND FAIRFORD AVENUE,NORWALK,CA,90650,453,"FOSTER ROAD AND FAIRFORD AVENUE
NORWALK, CA 90650
(33.909747, -118.09492)",NWK,NORWALK REGIONAL STN,1,,,,,,33.909747,-118.09492,396
1000403,2,2012/05/25 04:50:00+00,2012,1200 RONAN AVENUE,WILMINGTON,CA,90744,3199,"1200 RONAN AVENUE
WILMINGTON, CA 90744
(33.786534, -118.272592)",SEB,SPECIAL ENFORCEMENT BUR,,1,,,,,33.786534,-118.272592,397
1000517,1,2015/03/12 18:36:00+00,2015,2400 FLOWER STREET,WALNUT PARK,CA,90255,2178,"2400 FLOWER STREET
WALNUT PARK, CA 90255
(33.971357, -118.230225)",CEN,CENTURY STN,1,,,,,,33.971357,-118.230225,398
1000213,5,2012/08/20 17:50:00+00,2012,500 MAPLE AVENUE,LOS ANGELES,CA,90012,8693,"500 MAPLE AVENUE
LOS ANGELES, CA 90012
(34.0454, -118.246558)",CSB,COUNTY SERVICES BUREAU,,,,,1,,34.0454,-118.246558,399
1000491,2,2014/07/10 03:08:00+00,2014,JAMISON AVENUE AND TORRANCE BLVD,CARSON,CA,90745,2851,"JAMISON AVENUE AND TORRANCE BLVD
CARSON, CA 90745
(33.842170159629504, -118.27726154190631)",COM,COMPTON STN,,1,,,,,33.842170159629503,-118.277261541906306,400
1000222,5,2013/01/27 07:30:00+00,2013,2200 SANTA ANITA CANYON ROAD,MONROVIA,CA,91016,2199,"2200 SANTA ANITA CANYON ROAD
MONROVIA, CA 91016
(34.180266, -118.024946)",SEB,SPECIAL ENFORCEMENT BUR,,,,,1,,34.180266,-118.024946,401
1000306,1,2010/06/19 17:31:00+00,2010,4200 DEEBOYAR AVENUE,LAKEWOOD,CA,90713,1323,"4200 DEEBOYAR AVENUE
LAKEWOOD, CA 90713
(33.833954, -118.163506)",LKD,LAKEWOOD STN,1,,,,,,33.833954,-118.163506,402
1000301,2,2010/06/05 02:41:00+00,2010,4200 E. UNION PACIFIC AVE.,EAST LOS ANGELES,CA,90023,278,"4200 E. UNION PACIFIC AVE.
EAST LOS ANGELES, CA 90023
(34.016546, -118.183704)",ELA,EAST LA STN,,1,,,,,34.016546,-118.183704,403
